OriginAirportID,DestAirportID,num_flights,origin_city,origin_state,origin_name,dest_city,dest_state,dest_name,origin_IATA,origin_airport,origin_country,origin_latitude,origin_longitude,dest_IATA,dest_airport,dest_country,dest_latitude,dest_longitude
10693,11292,1490,Nashville,TN,Nashville International,Denver,CO,Denver International,BNA,Nashville International,USA,36.12447667,-86.67818222,DEN,Denver Intl,USA,39.85840806,-104.6670019
10721,11292,1526,Boston,MA,Logan International,Denver,CO,Denver International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,DEN,Denver Intl,USA,39.85840806,-104.6670019
10800,11292,946,Burbank,CA,Bob Hope,Denver,CO,Denver International,BUR,Burbank-Glendale-Pasadena,USA,34.20061917,-118.3584969,DEN,Denver Intl,USA,39.85840806,-104.6670019
10821,11292,1226,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Denver,CO,Denver International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,DEN,Denver Intl,USA,39.85840806,-104.6670019
11042,11292,686,Cleveland,OH,Cleveland-Hopkins International,Denver,CO,Denver International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,DEN,Denver Intl,USA,39.85840806,-104.6670019
11057,11292,1140,Charlotte,NC,Charlotte Douglas International,Denver,CO,Denver International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,DEN,Denver Intl,USA,39.85840806,-104.6670019
11066,11292,279,Columbus,OH,Port Columbus International,Denver,CO,Denver International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,DEN,Denver Intl,USA,39.85840806,-104.6670019
11433,11292,1354,Detroit,MI,Detroit Metro Wayne County,Denver,CO,Denver International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,DEN,Denver Intl,USA,39.85840806,-104.6670019
11618,11292,1710,Newark,NJ,Newark Liberty International,Denver,CO,Denver International,EWR,Newark Intl,USA,40.69249722,-74.16866056,DEN,Denver Intl,USA,39.85840806,-104.6670019
12173,11292,215,Honolulu,HI,Honolulu International,Denver,CO,Denver International,HNL,Honolulu International,USA,21.31869111,-157.9224072,DEN,Denver Intl,USA,39.85840806,-104.6670019
12191,11292,988,Houston,TX,William P Hobby,Denver,CO,Denver International,HOU,William P X,USA,29.64541861,-95.27888889,DEN,Denver Intl,USA,39.85840806,-104.6670019
12191,11292,988,Houston,TX,William P Hobby,Denver,CO,Denver International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,DEN,Denver Intl,USA,39.85840806,-104.6670019
12266,11292,2704,Houston,TX,George Bush Intercontinental/Houston,Denver,CO,Denver International,HOU,William P X,USA,29.64541861,-95.27888889,DEN,Denver Intl,USA,39.85840806,-104.6670019
12266,11292,2704,Houston,TX,George Bush Intercontinental/Houston,Denver,CO,Denver International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,DEN,Denver Intl,USA,39.85840806,-104.6670019
12339,11292,1212,Indianapolis,IN,Indianapolis International,Denver,CO,Denver International,IND,Indianapolis International,USA,39.71732917,-86.29438417,DEN,Denver Intl,USA,39.85840806,-104.6670019
12451,11292,214,Jacksonville,FL,Jacksonville International,Denver,CO,Denver International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,DEN,Denver Intl,USA,39.85840806,-104.6670019
12478,11292,425,New York,NY,John F. Kennedy International,Denver,CO,Denver International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,DEN,Denver Intl,USA,39.85840806,-104.6670019
12478,11292,425,New York,NY,John F. Kennedy International,Denver,CO,Denver International,LGA,LaGuardia,USA,40.77724306,-73.87260917,DEN,Denver Intl,USA,39.85840806,-104.6670019
12953,11292,2162,New York,NY,LaGuardia,Denver,CO,Denver International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,DEN,Denver Intl,USA,39.85840806,-104.6670019
12953,11292,2162,New York,NY,LaGuardia,Denver,CO,Denver International,LGA,LaGuardia,USA,40.77724306,-73.87260917,DEN,Denver Intl,USA,39.85840806,-104.6670019
12889,11292,4015,Las Vegas,NV,McCarran International,Denver,CO,Denver International,LAS,McCarran International,USA,36.08036111,-115.1523333,DEN,Denver Intl,USA,39.85840806,-104.6670019
12892,11292,4694,Los Angeles,CA,Los Angeles International,Denver,CO,Denver International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,DEN,Denver Intl,USA,39.85840806,-104.6670019
13198,11292,2046,Kansas City,MO,Kansas City International,Denver,CO,Denver International,MCI,Kansas City International,USA,39.29760528,-94.71390556,DEN,Denver Intl,USA,39.85840806,-104.6670019
13204,11292,1706,Orlando,FL,Orlando International,Denver,CO,Denver International,MCO,Orlando International,USA,28.42888889,-81.31602778,DEN,Denver Intl,USA,39.85840806,-104.6670019
13232,11292,2374,Chicago,IL,Chicago Midway International,Denver,CO,Denver International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,DEN,Denver Intl,USA,39.85840806,-104.6670019
13232,11292,2374,Chicago,IL,Chicago Midway International,Denver,CO,Denver International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,DEN,Denver Intl,USA,39.85840806,-104.6670019
13930,11292,2968,Chicago,IL,Chicago O'Hare International,Denver,CO,Denver International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,DEN,Denver Intl,USA,39.85840806,-104.6670019
13930,11292,2968,Chicago,IL,Chicago O'Hare International,Denver,CO,Denver International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,DEN,Denver Intl,USA,39.85840806,-104.6670019
13244,11292,377,Memphis,TN,Memphis International,Denver,CO,Denver International,MEM,Memphis International,USA,35.04241667,-89.97666667,DEN,Denver Intl,USA,39.85840806,-104.6670019
13303,11292,356,Miami,FL,Miami International,Denver,CO,Denver International,MIA,Miami International,USA,25.79325,-80.29055556,DEN,Denver Intl,USA,39.85840806,-104.6670019
13342,11292,1468,Milwaukee,WI,General Mitchell International,Denver,CO,Denver International,MKE,General Mitchell International,USA,42.94722222,-87.89658333,DEN,Denver Intl,USA,39.85840806,-104.6670019
13487,11292,3327,Minneapolis,MN,Minneapolis-St Paul International,Denver,CO,Denver International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,DEN,Denver Intl,USA,39.85840806,-104.6670019
13495,11292,991,New Orleans,LA,Louis Armstrong New Orleans International,Denver,CO,Denver International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,DEN,Denver Intl,USA,39.85840806,-104.6670019
13796,11292,802,Oakland,CA,Metropolitan Oakland International,Denver,CO,Denver International,OAK,Metropolitan Oakland International,USA,37.72129083,-122.2207167,DEN,Denver Intl,USA,39.85840806,-104.6670019
13830,11292,61,Kahului,HI,Kahului Airport,Denver,CO,Denver International,OGG,Kahului,USA,20.89864972,-156.4304578,DEN,Denver Intl,USA,39.85840806,-104.6670019
13851,11292,1538,Oklahoma City,OK,Will Rogers World,Denver,CO,Denver International,OKC,Will Rogers World,USA,35.39308833,-97.60073389,DEN,Denver Intl,USA,39.85840806,-104.6670019
13871,11292,1739,Omaha,NE,Eppley Airfield,Denver,CO,Denver International,OMA,Eppley Airfield,USA,41.30251861,-95.89417306,DEN,Denver Intl,USA,39.85840806,-104.6670019
13891,11292,814,Ontario,CA,Ontario International,Denver,CO,Denver International,ONT,Ontario International,USA,34.056,-117.6011944,DEN,Denver Intl,USA,39.85840806,-104.6670019
14057,11292,2520,Portland,OR,Portland International,Denver,CO,Denver International,PDX,Portland Intl,USA,45.58872222,-122.5975,DEN,Denver Intl,USA,39.85840806,-104.6670019
14100,11292,1517,Philadelphia,PA,Philadelphia International,Denver,CO,Denver International,PHL,Philadelphia Intl,USA,39.87195278,-75.24114083,DEN,Denver Intl,USA,39.85840806,-104.6670019
14107,11292,4518,Phoenix,AZ,Phoenix Sky Harbor International,Denver,CO,Denver International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,DEN,Denver Intl,USA,39.85840806,-104.6670019
14122,11292,513,Pittsburgh,PA,Pittsburgh International,Denver,CO,Denver International,PIT,Pittsburgh International,USA,40.49146583,-80.23287083,DEN,Denver Intl,USA,39.85840806,-104.6670019
14307,11292,213,Providence,RI,Theodore Francis Green State,Denver,CO,Denver International,PVD,Theodore F Green State,USA,41.72399917,-71.42822111,DEN,Denver Intl,USA,39.85840806,-104.6670019
14570,11292,950,Reno,NV,Reno/Tahoe International,Denver,CO,Denver International,RNO,Reno Tahoe International,USA,39.49857611,-119.7680647,DEN,Denver Intl,USA,39.85840806,-104.6670019
14679,11292,2760,San Diego,CA,San Diego International,Denver,CO,Denver International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,DEN,Denver Intl,USA,39.85840806,-104.6670019
14683,11292,1058,San Antonio,TX,San Antonio International,Denver,CO,Denver International,SAT,San Antonio International,USA,29.53369444,-98.46977778,DEN,Denver Intl,USA,39.85840806,-104.6670019
14730,11292,425,Louisville,KY,Louisville International-Standiford Field,Denver,CO,Denver International,SDF,Louisville International-Standiford ,USA,38.17438889,-85.736,DEN,Denver Intl,USA,39.85840806,-104.6670019
14747,11292,3627,Seattle,WA,Seattle/Tacoma International,Denver,CO,Denver International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,DEN,Denver Intl,USA,39.85840806,-104.6670019
14771,11292,3552,San Francisco,CA,San Francisco International,Denver,CO,Denver International,SFO,San Francisco International,USA,37.61900194,-122.3748433,DEN,Denver Intl,USA,39.85840806,-104.6670019
14831,11292,1478,San Jose,CA,Norman Y. Mineta San Jose International,Denver,CO,Denver International,SJC,San Jose International,USA,37.36186194,-121.9290089,DEN,Denver Intl,USA,39.85840806,-104.6670019
14869,11292,4702,Salt Lake City,UT,Salt Lake City International,Denver,CO,Denver International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,DEN,Denver Intl,USA,39.85840806,-104.6670019
14893,11292,1699,Sacramento,CA,Sacramento International,Denver,CO,Denver International,SMF,Sacramento International,USA,38.69542167,-121.5907669,DEN,Denver Intl,USA,39.85840806,-104.6670019
14908,11292,2264,Santa Ana,CA,John Wayne Airport-Orange County,Denver,CO,Denver International,SNA,John Wayne  Orange Co,USA,33.67565861,-117.8682225,DEN,Denver Intl,USA,39.85840806,-104.6670019
15304,11292,845,Tampa,FL,Tampa International,Denver,CO,Denver International,TPA,Tampa International ,USA,27.97547222,-82.53325,DEN,Denver Intl,USA,39.85840806,-104.6670019
15376,11292,1004,Tucson,AZ,Tucson International,Denver,CO,Denver International,TUS,Tucson International,USA,32.11608333,-110.9410278,DEN,Denver Intl,USA,39.85840806,-104.6670019
10140,12191,586,Albuquerque,NM,Albuquerque International Sunport,Houston,TX,William P Hobby,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,HOU,William P X,USA,29.64541861,-95.27888889
10140,12191,586,Albuquerque,NM,Albuquerque International Sunport,Houston,TX,William P Hobby,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10140,12266,876,Albuquerque,NM,Albuquerque International Sunport,Houston,TX,George Bush Intercontinental/Houston,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,HOU,William P X,USA,29.64541861,-95.27888889
10140,12266,876,Albuquerque,NM,Albuquerque International Sunport,Houston,TX,George Bush Intercontinental/Houston,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10299,12266,120,Anchorage,AK,Ted Stevens Anchorage International,Houston,TX,George Bush Intercontinental/Houston,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856,HOU,William P X,USA,29.64541861,-95.27888889
10299,12266,120,Anchorage,AK,Ted Stevens Anchorage International,Houston,TX,George Bush Intercontinental/Houston,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10397,12191,2725,Atlanta,GA,Hartsfield-Jackson Atlanta International,Houston,TX,William P Hobby,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,HOU,William P X,USA,29.64541861,-95.27888889
10397,12191,2725,Atlanta,GA,Hartsfield-Jackson Atlanta International,Houston,TX,William P Hobby,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10397,12266,3093,Atlanta,GA,Hartsfield-Jackson Atlanta International,Houston,TX,George Bush Intercontinental/Houston,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,HOU,William P X,USA,29.64541861,-95.27888889
10397,12266,3093,Atlanta,GA,Hartsfield-Jackson Atlanta International,Houston,TX,George Bush Intercontinental/Houston,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10423,12191,1007,Austin,TX,Austin - Bergstrom International,Houston,TX,William P Hobby,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,HOU,William P X,USA,29.64541861,-95.27888889
10423,12191,1007,Austin,TX,Austin - Bergstrom International,Houston,TX,William P Hobby,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10423,12266,2090,Austin,TX,Austin - Bergstrom International,Houston,TX,George Bush Intercontinental/Houston,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,HOU,William P X,USA,29.64541861,-95.27888889
10423,12266,2090,Austin,TX,Austin - Bergstrom International,Houston,TX,George Bush Intercontinental/Houston,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10693,12191,806,Nashville,TN,Nashville International,Houston,TX,William P Hobby,BNA,Nashville International,USA,36.12447667,-86.67818222,HOU,William P X,USA,29.64541861,-95.27888889
10693,12191,806,Nashville,TN,Nashville International,Houston,TX,William P Hobby,BNA,Nashville International,USA,36.12447667,-86.67818222,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10693,12266,1178,Nashville,TN,Nashville International,Houston,TX,George Bush Intercontinental/Houston,BNA,Nashville International,USA,36.12447667,-86.67818222,HOU,William P X,USA,29.64541861,-95.27888889
10693,12266,1178,Nashville,TN,Nashville International,Houston,TX,George Bush Intercontinental/Houston,BNA,Nashville International,USA,36.12447667,-86.67818222,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10721,12191,423,Boston,MA,Logan International,Houston,TX,William P Hobby,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,HOU,William P X,USA,29.64541861,-95.27888889
10721,12191,423,Boston,MA,Logan International,Houston,TX,William P Hobby,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10721,12266,1121,Boston,MA,Logan International,Houston,TX,George Bush Intercontinental/Houston,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,HOU,William P X,USA,29.64541861,-95.27888889
10721,12266,1121,Boston,MA,Logan International,Houston,TX,George Bush Intercontinental/Houston,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10821,12191,738,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Houston,TX,William P Hobby,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,HOU,William P X,USA,29.64541861,-95.27888889
10821,12191,738,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Houston,TX,William P Hobby,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
10821,12266,577,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Houston,TX,George Bush Intercontinental/Houston,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,HOU,William P X,USA,29.64541861,-95.27888889
10821,12266,577,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Houston,TX,George Bush Intercontinental/Houston,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
11042,12266,1079,Cleveland,OH,Cleveland-Hopkins International,Houston,TX,George Bush Intercontinental/Houston,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,HOU,William P X,USA,29.64541861,-95.27888889
11042,12266,1079,Cleveland,OH,Cleveland-Hopkins International,Houston,TX,George Bush Intercontinental/Houston,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
11057,12191,200,Charlotte,NC,Charlotte Douglas International,Houston,TX,William P Hobby,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,HOU,William P X,USA,29.64541861,-95.27888889
11057,12191,200,Charlotte,NC,Charlotte Douglas International,Houston,TX,William P Hobby,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
11057,12266,2708,Charlotte,NC,Charlotte Douglas International,Houston,TX,George Bush Intercontinental/Houston,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,HOU,William P X,USA,29.64541861,-95.27888889
11057,12266,2708,Charlotte,NC,Charlotte Douglas International,Houston,TX,George Bush Intercontinental/Houston,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222
